	RC_1	RC_2	RC_3	RC_4	RC_5	RC_6	RC_7	RC_8	RC_9	RC_10	RC_11	RC_12	RC_13	RC_14	RC_15	RC_16	RC_17	RC_18	RC_19	RC_20	RC_21	RC_22	RC_23
Time_to_entry_saccade_min_clinical_simple	0.04064703059901031	-0.005483373716949105	-0.015199717002786708	-0.014155266786119466	0.0649252619858441	-0.04211918493579768	-0.012880998813383305	-0.027321562086046206	0.004811270667568234	-0.008860111594277062	-0.025783122300538135	-0.10081364027238196	-0.03481964919309529	-0.08058491678307549	-0.08788947303315699	0.06838321073682302	0.010445433902685663	0.062411649494038074	-0.002388258013323376	0.0370811106211704	0.13439901951726896	-0.07428862733343818	-0.008340993765518855
Time_to_entry_saccade_min_medical_original	0.010631872688495383	-0.01311404864105091	0.010400922080480456	-0.005981641946245977	0.008864112807738916	0.07133921058472882	-0.0016450703337611745	-0.04663105198924313	-0.03320998854379978	0.0258368767079452	0.04296342653025252	-0.03084830330678022	0.07338870880878882	-0.07472622796147445	-0.024586230315992007	0.056220189709683115	-0.10431310620960739	0.06532992350919997	-0.005887798117935235	-0.04920868664756489	0.11603760530288713	0.02495110849316577	-0.040409849863608904
Time_to_entry_saccade_min_medical_simple	-0.002849118153373216	0.021211860288963838	0.0038212140813393327	-0.03535314397725173	0.004396621965107609	0.007164262110235101	0.010096487339616482	-0.04421558826226136	0.011648341005320374	0.009146227516940065	-0.029937785802388747	-0.05891309182243102	0.0023896418581455916	-0.1295126020488487	-0.05925579894767825	-0.03870571337690407	-0.17789037961005102	0.023437294460834184	0.007780428884820721	-0.04677446166951662	0.03478525731934651	0.03584650810639282	-0.09466327360234104
Time_to_entry_saccade_max_clinical_original	-0.07124055440465804	-0.015162207592983284	0.009444526061302928	0.001270225248096734	0.020819678191162212	-0.010482862907865879	0.009309789976005602	-0.025937899127148733	-0.014342001997236875	-0.03069328122750589	0.0028491461940389267	0.0272175680126198	0.008037282037061307	-0.054821045544285525	-0.0022972081636892356	-0.0476220684496794	-0.014645607352616469	-0.0007002966268587225	-0.0003578412677123446	0.0347509411127196	-0.006226025433903512	-0.06982935609889794	0.017094493666256434
Time_to_entry_saccade_max_clinical_simple	-0.04688294458571331	0.012025501278153168	0.011695202023784428	-0.04022364878330667	-0.024097497616006075	0.002840759087350591	-0.014251293124945755	-0.009100397413352756	-0.01641763425108661	0.002446551250122562	0.01566189877308276	0.0010438226772181212	0.010997247790293601	-0.012498314217725064	0.0412885334000462	0.003631192463556047	0.012921780101514603	0.0008496816351332865	-0.014092698011285473	0.0032060785192235884	0.027151198369832808	-0.10087804960239038	0.036699355165710656
Time_to_entry_saccade_max_medical_original	-0.06327263618767129	-0.03214252622653275	0.004963767726657361	0.02164342716312368	0.03466231317511296	-0.036601035554323945	-0.045859139582083465	-0.0005923468213777425	0.014462779222101914	-0.012051007192194112	-0.03594021246184092	0.005034937502902648	0.005191943295466603	0.03739675026748273	-0.005269514256299068	-0.020605484474242913	0.016346262610424038	-0.008842958131354686	0.058692647677041965	-0.009817464457675153	-0.030724873403200396	-0.020857386247990908	0.039736296962207984
Time_to_entry_saccade_max_medical_simple	-0.11230265582990814	-0.00013468696081081786	-0.009605055634235023	-0.004219476208352169	0.01246434230887332	0.017739404759534838	-0.014584405038471823	0.007764841465509687	0.025682111813801225	0.009473631171845137	0.004859857979638129	-0.024938809768877884	0.00586553824526576	-0.027776040874142566	0.011776246293662663	0.04676822817214834	0.004695917109494278	-0.04526914959921885	0.007004512883363076	0.0144889857401275	0.01668550948715717	-0.012066238275143873	0.0283026751275075
Time_to_exit_saccade_mean_clinical_original	-0.01792048978093468	-0.004560760891833829	-0.0003324397451391321	0.02384675411533532	0.008911760830413177	-0.024503079466528837	0.014439378675682025	-0.02846963805145961	-0.002484726438860535	-0.02775585520556668	0.007447269647296128	0.009680430706401308	0.01689101571061907	-0.01983154380011389	-0.03439693591284819	-0.014492060123790606	-0.004649545691622907	0.018475688612108968	0.005419142460415157	-0.0055994732529282215	0.01020219402283576	-0.09037328365232801	0.0044187225762964905
Time_to_exit_saccade_mean_clinical_simple	-0.001057601293436682	0.014901910978646439	0.001451212350712595	-0.03242054003184374	-0.005216769596621014	0.0014447612442073084	-0.02722310281546692	-0.002760950226803069	0.003111966207695667	0.005977777381685939	0.0022770638868262545	-0.006807670966691722	-0.0018767060157828847	0.03414848905747125	0.015053974905815644	0.006881630411133036	0.0155868896236667	0.02145658028273211	0.014101451817947403	0.012953815327720586	0.02185962822548075	-0.12936269673689949	0.02313571161454169
Time_to_exit_saccade_mean_medical_original	-0.0003744952728308295	-0.04570517631608728	0.010505444698611472	0.025468861220883158	0.027991531438027656	-0.005991039201567764	-0.022612926460972935	-0.00783300159985905	0.02564777359516232	0.006404213403861144	-0.01581579472783236	-0.00786488521111859	0.015722129782423048	0.03259144940266934	-0.0068050350921823365	0.007544698743555893	-0.03318113991094163	0.00011854743796828699	0.026225471153432656	-0.026127379005389736	-0.012936598420518131	-0.09289339683414484	-0.0015829603705946962
Time_to_exit_saccade_mean_medical_simple	-0.028536966333810854	0.017018705373562776	-0.02935698542920625	0.02350865350083927	0.018007793011759202	0.009824626134194067	0.003922087353792289	-0.0034316605004764	0.03194003484461264	0.021011658490888346	0.018339413421939985	-0.021209096604706424	0.0016316089531736612	0.009986622452329737	-0.035074848715096904	0.022126164759090634	-0.009012991040709045	0.004466604071235075	-0.008981474794156116	-0.002083953292031779	0.012745739678801446	-0.09809147860895553	0.005061556899973541
Time_to_exit_saccade_std_clinical_original	-0.03990638391884734	-0.010983513292438664	0.0052263456586392676	0.00821745007067111	0.014997662759742377	-0.00815993484125824	0.014819634034866367	-0.02063208809272719	-0.013244843396137356	-0.029729890009519123	0.0066652368513832085	0.01874546962525061	0.0038183511867324405	-0.03753231347144327	-0.022193379271457165	-0.023985806006756892	-0.008627266919664112	-0.010263536974416836	-0.0005409887069783766	-0.004271516365734152	-0.008075854475410258	-0.08683330435012841	0.012138310442628168
Time_to_exit_saccade_std_clinical_simple	-0.027148629376190708	0.017753018885132237	0.010638794593755718	-0.038979260339730426	-0.026704385563389745	0.011146246179618905	-0.005448546705018067	-0.0012011525387441604	-0.006886712766417224	0.006226919912951064	0.021442064184343183	0.009282831405490794	0.001425744597318605	0.012639660715645132	0.04142626208563638	-0.01848925242619369	0.005669472041692628	0.02122546694280446	-0.001101859680687768	-0.008412843896897376	0.0006744032550730291	-0.11081438352311133	0.01509034886184401
Time_to_exit_saccade_std_medical_original	-0.019874092079634368	-0.041501182075212126	0.007014300628225572	0.021439523655478528	0.02860280799090353	-0.015064441240463959	-0.034712068125073686	0.004897626516059923	0.02390573757455029	-0.0012732399005446684	-0.02711106174174222	-0.0018966871294616838	0.010603335806525276	0.03820888492419816	0.009877265730712112	0.0003947407323649579	-0.0109858844146929	-0.01725707808244307	0.037819103214197396	-0.043419057069687565	-0.04008277818363909	-0.06987294194238192	-0.005721370296552163
Time_to_exit_saccade_std_medical_simple	-0.05740243335109821	0.008753829594193246	-0.026756503488223487	0.008381193460548607	0.010984606079282075	0.015877699518930637	0.008073605454940815	0.000941908973565285	0.022612266378399127	0.016491260225877463	0.017203532065065093	-0.02006851621897899	0.014515252265572669	0.008570574533205758	-0.01589872751650411	0.016973388740795684	-0.00595609561463248	-0.00924278829251924	-0.006273643918857823	-0.008804394791138868	0.0022903460117630788	-0.07125997846366325	0.010981624739390234
Time_to_exit_saccade_min_clinical_original	0.03906039456228265	-0.008102692005944342	-0.012183106686691786	0.023566644167840482	0.02558968256422123	-0.04584812872227081	-0.0019757151044723855	0.008890479659568917	0.016310856169668268	0.009410218266983647	-0.012587563866712947	0.003339441625777036	0.028893390426338025	0.008040230330744752	-0.0029133045251679133	-0.11902077460604395	-0.007001021550768238	-0.0045424517933685925	0.02209063552270839	0.04905959716203652	0.17485371396361268	-0.1030925139883654	-0.03145057781059638
Time_to_exit_saccade_min_clinical_simple	0.09700727923505868	-0.013984802210425676	-0.026616022869271477	-0.004232577611473843	0.046040442919444854	-0.021495013954322798	-0.03968127870126152	-0.024056386735488718	-0.002453636915180688	-0.0020609263387117403	-0.018072195847177668	-0.06766255786502215	-0.01863881190595548	-0.044981387338131194	-0.04729510524394927	0.07734618428267018	0.016885753790747134	0.038023726173672404	-0.014873808636583451	0.045412066579652716	0.1311315537608798	-0.14243618225207993	-0.015069807999702525
Time_to_exit_saccade_min_medical_original	0.013792293522211743	-0.039926832196833954	-0.005260691178347246	-0.006037771926950933	-0.011820748755260544	0.057365622851678344	0.02969444533102176	-0.04150382639644159	-0.03786936060675255	0.02220395940392529	0.04418330841815519	0.00877871097469661	0.048593701059765064	-0.09215852507067598	0.050188639504343116	0.07619624963010511	-0.09655356975965639	0.0725819220959555	-0.022098731701450193	-0.00750393611005247	0.1838497003253622	-0.036699962203002194	0.05018026949715946
Time_to_exit_saccade_min_medical_simple	0.019814712550753275	0.009688260680178102	-0.004507805946163548	0.038060557115782344	0.00034299473827435295	-0.020871629961867148	-0.013419726542016114	0.021751488587941795	0.03285372081452275	-0.002841572717445861	-0.030437142537832484	-0.0024573794118231316	-0.02005545930462013	-0.03617775973625713	0.0029846158220543126	-0.14569626251070736	-0.12639585923965754	-0.06582609251500858	-0.0181430545362398	0.026677152129173844	0.09781255758509086	-0.048919010524856435	-0.0401531706643114
Time_to_exit_saccade_max_clinical_original	-0.07478282444088068	-0.014243376090125699	0.009376190707779413	-0.0008157503235548297	0.01860818687610542	-0.010215080068571273	0.005404689430580275	-0.022847088294000888	-0.01457020300462944	-0.03190440693293389	0.0011576937062175339	0.020118606807709792	0.011979158115370607	-0.053640203436972615	0.0017782373975495289	-0.03830332400854104	-0.019918941744777822	-0.008889768699125436	-0.002980253199540462	0.02700083526312814	-0.0011488689804370076	-0.0624819241302229	0.022144382793514907
Time_to_exit_saccade_max_clinical_simple	-0.04680137029860309	0.010579325629396927	0.012933646961440467	-0.04142609282831832	-0.027111958411590135	0.007499783746653852	-0.014330886956907358	-0.008864827684966967	-0.019090732979583507	-0.00022119392827161434	0.02569978080876117	-0.001891717888975967	0.00507317593319935	-0.01341941150498639	0.05054113401857566	-0.003532446412469555	0.010121992691112929	0.013634886893489035	-0.025507878999873022	0.006719118548931417	0.03588325950785181	-0.10272294731943496	0.045884320198509874
Time_to_exit_saccade_max_medical_original	-0.06314613651699955	-0.03254845368006674	0.005118696595547383	0.02033464668315706	0.03483728226984314	-0.03570952944299237	-0.04661367431408904	-0.0008161108171375009	0.015695329921455198	-0.012951640902777171	-0.036404810397068936	0.003643460343201302	0.003724334565834236	0.03863740122617421	-0.004927997647530859	-0.01935248940042389	0.015455052716135878	-0.0070322320584985595	0.05888658408999439	-0.009530714422591877	-0.03196046736415286	-0.019424012517006692	0.0398380945115074
Time_to_exit_saccade_max_medical_simple	-0.11201717516688707	-0.000705528831390751	-0.009863619625209735	-0.0052094846959952895	0.010743199512650407	0.018921836381732473	-0.010418871409303398	0.007643579928876026	0.02356639240873086	0.012482076285502268	0.0055203095855194855	-0.021591818207287887	0.005789357356861095	-0.031933260644041256	0.01328628688918756	0.04093236961628999	-0.0011683733619694966	-0.04583228493669861	0.005825987948777351	0.011178200181595481	0.015765693730054736	-0.015344802634967875	0.02179771851182376
Peak_velocity_of_entry_saccade_mean_clinical_original	-0.012234133188807674	-0.0017306951382378302	-0.0076517583885187335	-0.0038305237350328633	-0.025246592361558625	-0.004073965205303834	0.0072897353855273525	0.022973272064764728	-0.016894387608007662	-0.1020755742629511	0.034914260998128534	-0.0008467795653147298	0.028593806807688752	0.046950027963473855	-0.0233907670167652	-0.006916835228632612	-0.043794358808985134	0.02558233693529586	-0.005312666967877042	-0.0029744722744012267	0.026788205820611685	0.05797966167525067	0.059241099102351515
Peak_velocity_of_entry_saccade_mean_clinical_simple	-0.016913344138212785	0.01939130706382163	-0.0030391273838833964	-0.10498317732001508	-0.0023684216951064445	-0.017019671519627442	-0.0070853878989844896	0.009700421046333231	-0.018765411925934117	0.016948755304801114	0.051107946174231485	-0.002341339343256066	0.023694418244825526	0.03117189156879387	-0.09199240876916977	-0.042050676829333285	-0.04634583357077908	0.012731749285974859	-0.005263142504035461	-0.017376851557414495	-0.005780909880672528	0.08715924741718978	0.053913556553144185
Peak_velocity_of_entry_saccade_mean_medical_original	-0.03090153767853469	-0.09425950155220551	-0.0038321969152373793	-0.020165119966471926	-0.0037367798734861657	-0.01535768426394731	-0.01683537694628201	0.01319326355942436	-0.017420115311363914	0.018776440580828495	0.05317595284607808	0.002296564727427051	0.03710522195778465	0.030129273041386108	-0.05651621655962121	-0.019709613877396174	-0.041702964522686604	0.02326910759876739	-0.024481063539622608	-0.009203715960332749	0.016500597781771705	0.10076488924491907	0.05997816229468571
Peak_velocity_of_entry_saccade_mean_medical_simple	-0.021038474538305676	0.018884716363263478	-0.0950679509620601	-0.012189777660765936	-0.030572878045063836	0.007165367520004636	0.0037920520286119684	0.014306823616447301	-0.02749932271057544	0.005946673837229786	0.06329503406028555	0.011530164170863414	0.02605161975756804	0.036497335748518524	-0.052833113299678776	-0.01571656111614561	-0.05103788717460989	0.03316855007793081	-0.01697024243061108	-0.023305842044949773	0.011405037830653417	0.09137934084238895	0.06366755962084199
Peak_velocity_of_entry_saccade_std_clinical_original	-0.003668128412664918	0.0048717522956063216	-5.8875734968068286e-05	0.028828253872917545	-0.02352535306868342	-0.006144913998916959	-0.002785660899947477	0.01474441891310744	-0.011045435621535793	-0.07024620477527312	0.006001636134556057	0.009523957109406405	0.01638752805728169	0.010963666744843403	-0.15844270882813857	0.013042371846802073	0.0024639495355684425	-0.003259053714284729	-0.005905124804417437	0.014345250675350541	-0.015284199477421307	-0.022015475639498096	0.00775656256693754
