	PC_1	PC_2	PC_3	PC_4	PC_5	PC_6	PC_7	PC_8	PC_9	PC_10	PC_11	PC_12	PC_13	PC_14	PC_15	PC_16	PC_17	PC_18	PC_19	PC_20	PC_21	PC_22	PC_23	PC_24	PC_25	PC_26	PC_27	PC_28	PC_29	PC_30	PC_31	PC_32	PC_33	PC_34	PC_35	PC_36	PC_37	PC_38	PC_39	PC_40	PC_41	PC_42	PC_43	PC_44	PC_45	PC_46	PC_47	PC_48	PC_49	PC_50
Peak_velocity_of_exit_saccade_max_medical_simple	-0.03217403391535071	0.008941763943763462	-0.058948371446163605	-0.023324667148326914	-0.006404023388201987	-0.04084780641141051	0.0037675834959336177	0.007609560882785483	-0.01628973183307024	0.042121339075999964	-0.006975415702290837	0.046321708385582624	0.0029149616877406476	-0.05348304050402425	-0.049172780854877154	-0.09252529397434849	0.06515361623735083	-0.05004092235866983	-0.0001538379548075988	0.0314259519840669	-0.10048551730221646	-0.01338545424810595	-0.03554246111571022	0.02245143676004125	-0.02999475823722884	0.04538862916297003	-0.004339116247233552	0.09498883099933927	0.014304740179675136	-0.027835185266605115	0.01941250193998468	0.1295382120287209	0.03625978377986666	-0.09042374939035339	0.12376448726841681	0.07139323087914	0.11914684592581073	0.020540595032709136	0.01242201915583507	0.018063513062500383	-0.07000918962414024	-0.09696082965647737	-0.06179955463045971	-0.01007447297642054	0.04492905829256809	-0.012824663667910652	0.07497107899747957	0.1178630015837486	0.1520337639072421	-0.0006596854367671517
First-pass_first_fixation_duration_mean_clinical_original	-0.05029809680036268	-0.00396402258011313	-0.01644838412624425	0.001795652704160465	-0.04960211386582323	0.0074905628527146655	0.051358919967312615	-0.013410096132893583	-0.004704756117953637	-0.049416083447509515	-0.050641278506529594	0.03518917823358928	-0.003096669236718152	0.03967537709165537	0.0017090777340158028	-0.0085230685948476	0.01416788193691356	-0.08983972877193441	0.005713921246904735	-0.06256713773226526	0.00493268842583814	0.056782163419777106	0.031923240617418816	-0.10065063639186102	0.005367506331379349	0.015008148131872316	-0.024886601480332754	0.05113570693892007	-0.12373264730699796	0.006024280583527074	0.039099409036877406	0.03178517867093449	-0.018931137245948183	0.056164019032336636	-0.01196585391631903	0.037535950136842175	0.015128493050141644	0.041711704572099266	0.022011058050616317	0.0775646537647095	-0.019921289583088832	-0.013966860129273354	0.023881257893925076	-0.0008473009230190879	0.04295448813344279	-0.03182386173060556	0.028970334547422687	0.042075393267907095	-0.043228039791782344	-0.008097739399304539
First-pass_first_fixation_duration_mean_clinical_simple	-0.02396727473911557	0.026284603626276413	0.03262854456012581	-0.01652059123242134	-0.05147143434705832	-0.02647358907976753	0.013792416185199406	-0.030406031267696147	0.02070914796448715	-0.02692513282995681	-0.12375686449164797	0.02728567444761387	-0.07122107412412917	-0.02976210366992532	0.08341244377659474	0.059770841710921715	0.056744567812263	-0.060951523690165835	-0.033446931294404215	-0.11266622897208971	-0.03752029404848161	-0.008889977006860422	-0.05142487935506791	0.06796330058686992	0.03603494424190966	0.03920678861719924	0.0015960198669630141	-0.024113456850181656	0.023726179443747122	0.06617947245313005	-0.0031312882024509617	-0.013327804196573933	-0.057099692956463693	0.03172445283617875	0.06713158006702426	4.06350247673104e-05	0.017679192381213325	-0.011604831264541638	0.023048024079316907	-0.027637325299452106	0.011437710160361613	-0.08340022499370048	-0.02609963392719999	-0.012336662143459267	-0.011841022663127997	0.0660321071610442	-0.031232257165333073	0.052061597434018024	-0.05616077201855603	0.015494888119687933
First-pass_first_fixation_duration_mean_medical_original	-0.04207794712504589	-0.0041730473660320675	0.005115648946657234	0.01962334158585826	-0.05348568172261619	0.03061942045929021	0.05606447540653721	-0.044769100716854804	0.02281315883282532	-0.02086774608829676	-0.08295946116466062	0.0295342225660746	-0.020801027533749027	-0.020196072356145116	0.056377813644067284	-0.0027216178786109053	0.03971510349361283	-0.049080280869457545	-0.025095499374530296	0.0031258947153075837	0.06054711468136894	0.008983960535810777	0.013284083334765884	0.013571707459190736	0.011630399757015334	-0.04719430081990719	0.03673393520912849	-0.0682534922027312	-0.11620986716687037	-0.02901366997571239	0.008511022943691847	-0.020371225375248277	0.08293895745216426	-0.001831815028980114	0.017472203513123338	-0.032242656622128475	-0.031234961204753105	-0.0289546361307599	0.01341417061152628	-0.10101677773620066	-0.10279987716521777	-0.09590653703958474	-0.020908187928335598	-0.015008404523960597	-0.08388443201362356	8.758382909757056e-06	0.03367037559995113	0.08614585601094552	0.009777037124760642	-0.025987437286216483
First-pass_first_fixation_duration_mean_medical_simple	-0.047017963280244386	0.02002911409643367	-0.016467233762625794	0.00023792119166490429	-0.019619867464758745	-0.004376446194281122	0.026630460072316748	-0.04833531910120279	0.04883191218332033	-0.04052071686296948	-0.09473144060472388	0.0027319506031434266	-0.011266531499856753	0.005527799074724412	-0.028506841934630385	0.0021239883847217265	-0.002636695666658143	-0.09746222658758337	-0.015057049009915915	-0.04353483787904915	0.0709261602582379	0.07420905972064568	-0.07678940795596943	0.046333490859435354	0.08023438978785216	-0.03281005069311571	0.011097572572027667	-0.03520529252787295	-0.059159917447841624	0.012786440920862846	0.08097803964974333	-0.05715352996815473	0.0005372912020531848	0.08313382404489829	-0.02870051731324746	0.00887942925788562	0.030482129066311224	0.04349636668274393	0.06047135380367746	0.04664725575806385	-0.05924220918651045	-0.01940946624596743	-0.04775751601354415	0.006414953621927048	-0.00869156350100329	-0.08102445453610496	-0.07741062375792199	0.01839180195982565	0.00474768330669659	0.003459274160058887
First-pass_first_fixation_duration_std_clinical_original	-0.060636974090684755	-0.025501506567215566	-0.017652521844653032	-0.009587241577698018	-0.025766584257395832	0.0008234333750933032	0.03447814894414752	0.004119150658290076	0.009679626339395337	-0.05936275876847794	0.01985383638791215	8.829968571425095e-06	-0.018892170757641318	0.006038277605398139	0.03479658104807472	0.004494172806272879	-0.02480905208443049	-0.04703396704309638	-0.013976689668949762	0.004854205649193689	-0.018891825707742057	0.0165341880476608	-0.005832576700172172	-0.021073127806671046	-0.00261815140394926	0.025249720956453264	0.00688306823161105	0.02000998244992817	-0.07971272348693038	-0.03246775077199736	0.014150991812330597	-0.0018742623759682214	-0.014313669407657107	-0.02889195062844573	0.02211389847115459	-0.019630240062624565	0.03229882984428471	0.022671468982299735	-0.04540720645816171	0.0031963514506181787	0.011120002720632752	0.03968046536152283	0.01216389650767264	0.007042597770706792	-0.011851066667404167	-0.03559359083646336	0.004616420686607588	0.0001731499400814702	0.024471270574687315	-0.032671726939185484
First-pass_first_fixation_duration_std_clinical_simple	-0.022062647808201725	0.05194696427776821	0.042324907644430095	-0.049049757453910735	-0.030823910472315467	-0.02711342435119683	0.027629270064843548	-0.004849397600076132	0.04618021977755133	-0.032725956724643505	-0.03491069267405098	0.026626517895290778	-0.03933125624691225	-0.02302777513192735	0.046988732768621595	0.04860710399412546	-0.003979198801874319	-0.055589209134834415	-0.027279069989289514	-0.03386517094857182	-0.07795363349526326	0.011556635151419173	-0.005435878491479824	0.05710005584231238	-0.014606753364399256	0.02082495415278669	-0.020844386339527666	0.04929294163950963	-0.0179735558652291	0.06688735851070322	-0.028208687506176954	-0.024746257609174677	-0.02368274824446978	0.017305931236853707	0.033672580335741185	-0.012601050396064859	0.06406131079763096	0.07778457988752852	-0.03318089447965399	0.02048771591147378	0.029989863310627488	-0.058611620932582126	0.03268820150076886	0.010977943453474482	0.0011753636557240857	-0.003024192293850625	-0.02015168166027719	0.02312458505102682	-0.02792419415238065	-0.02397733484563129
First-pass_first_fixation_duration_std_medical_original	-0.04821241038755682	-0.026190744757838225	0.022848003168596896	0.020396065256490677	-0.048668041269503005	0.02873720611730752	0.06117050230420366	-0.011846999824468421	0.053361236182805485	0.015479886117980866	-0.018871449190611043	0.02120817823644509	-0.021821412547409557	-0.005972234572001917	0.0484344339000014	-0.0028746818352262072	-0.013136496563455094	-0.02166121379019996	0.004703226147269609	0.04323816580420565	-0.004198526636226065	0.010120573196822665	0.037457991434781394	0.017882088876635897	-0.010368316527252541	-0.03953490444779427	0.012699085636146027	-0.008635421459212854	-0.05154286446583474	-0.017978244493990794	-0.028508161283370994	-0.007153777398764424	0.02383686587688561	-0.00775318075746126	0.019632190193377537	-0.013083648462580307	-0.002933337572637685	0.008672894694082979	0.009856645970654387	-0.040143292615355285	-0.04564334673425908	-0.0077566007630601765	-0.008903418184587767	0.005291056094716822	0.022148097785999646	0.037585146133111404	-0.04472687299053461	0.044509787221843365	-0.014881088065740553	-0.010632070117540127
First-pass_first_fixation_duration_std_medical_simple	-0.05265011168131543	0.02778887882896088	-0.0364312762989438	0.0017328584039818119	-4.395774215679418e-06	-0.02481556778123761	0.02515288230020718	-0.01392719576815376	0.09144244012604104	-0.008680260741267208	-0.012899633537993003	0.03133215447388262	-0.02210808898438083	0.014929175324659637	0.008473463467870304	0.005360555175205194	-0.02226485490484114	-0.0317525265657535	-0.015510957095323767	0.00023473742995178237	0.0045278206078504645	0.03175609565747113	-0.027008089869681288	0.03262906221994588	0.0014710493745951699	-0.017135467221445547	-0.006899066213392071	-0.007298600140917908	0.004919914545419084	-0.021529373476076415	0.02932561676671165	-0.04660443459727589	0.002814994280200383	0.028115150559953523	0.006114832801552325	0.01739405275330135	0.03088738880119824	-0.006204421129611948	0.010243183772260241	0.0064287873676412005	-0.026351125911770905	0.001422753796968533	0.025136952198188085	0.0017201926906218958	0.009221205528831418	-0.05718486774516672	-0.062060791540962064	0.03998727202740445	0.04347848202350642	-0.0012033766513436977
First-pass_first_fixation_duration_max_clinical_original	-0.04649097432440689	-0.016730640246183526	-0.015056823944743536	-0.013602218344372237	-0.02600342825020021	0.014695978001746705	-0.0020183480648049384	-0.029857023163784826	0.011586567011622508	-0.047774714187763086	0.07143281130896738	0.03785451900736908	-0.0909629628234735	-0.041480832275698584	-0.043600961972831725	0.02709573747146173	-0.04163003696688571	-0.08901913991330707	-0.04929163745244514	0.003291429696060813	-0.01349148631285136	-0.0287626775237121	0.024927429924753497	-0.017007263553177554	0.02828992739514222	0.0461036685314641	0.028474600869086514	0.03424745499697584	-0.08085305136654986	-0.03330812144982577	0.07517615228286033	-0.007626211148020244	-0.04939467900712079	-0.12544726973033687	0.08579049976308814	-0.03282798819553272	0.10814836553743691	0.07994998115860896	0.08820058919623798	-0.15306889048252664	-0.058315252556467245	0.15266114370561723	-0.037648872840228276	0.015256034241271596	0.050283654092935635	-0.15154211152765465	-0.0397475814451019	-0.03510339700066156	0.08805077334213073	0.007910373883369109
First-pass_first_fixation_duration_max_clinical_simple	-0.019111215183998873	0.041792920708329316	0.028449324343627236	-0.021885583982188317	-0.047054239294568284	-0.014909502233779473	0.026983202607040953	-0.003921888293658037	0.044079921797552775	-0.04520557114997689	0.05208721009907892	-0.030104284653493844	0.008918589054848342	-0.10585106370876578	0.020372269027125946	0.10530638058450838	0.027735426375394626	-0.009326994958004075	-0.022971032940800846	-0.034276952679595844	-0.12421400115467927	0.026122554573528394	-0.05495279868448692	0.09760559912323688	-0.051723117628278734	-0.033787658264591576	0.0745022396760651	0.10880536647395363	-0.023220884266594723	0.09577001730808968	-0.061813751019960415	-0.02916530380215321	0.011230410067052223	-0.056658504044528914	-0.0385342538202238	0.061206054335752394	-0.009537127385944208	0.024909442165669548	-0.0046408846723974	-0.05363677915061798	-0.026808835608691566	-0.13147227207139087	-0.06061667570622403	0.035168071951271945	0.0028093726326522367	0.05482381458327143	-0.042955005640950734	0.026151288567906224	0.022428743672801676	-0.017652484760149238
First-pass_first_fixation_duration_max_medical_original	-0.04573221092766315	0.005958945971143337	0.01782862845072272	0.011129745722242417	-0.047798136626400166	0.006964599179264465	0.039410912791784804	-0.03689554684172648	0.005466725099847642	0.037930877287972876	0.08406982830549824	-0.017434726987650178	-0.035700931545738626	-0.03826915958967986	0.03386620760409756	-0.03832690268414688	0.006833817450847048	0.06190459144891653	-0.08563069613276217	-0.03941169673956668	0.0502895381999348	-0.04358167491448098	0.018593558174503092	0.07115556271697246	-0.03561356978004645	-0.1101442442934785	-0.04898106488076278	-0.05791000424579623	0.05157059080639229	-0.04653022541743378	-0.040478053843646465	-0.01770119229944105	0.00021002865951697216	0.035808753938669204	-0.030707079984701784	-0.06621835369789936	-0.016961590191911055	-0.08886212886001081	0.035387196334921586	-0.04375367477709395	0.06054554488713954	0.03571443213252742	-0.042819446889573315	0.05597216804130519	0.0649868062426947	0.05508558117618465	-0.10176053042738663	-0.06081293120322655	0.021649286298608746	0.01157599295743458
First-pass_first_fixation_duration_max_medical_simple	-0.028704527921357446	0.044231303414844075	-0.03386936098442932	0.0060771492074914455	-0.03781344473098522	-0.003412478904980384	0.009695103850308594	-0.0174504533819751	0.0415861443705156	0.013162804750387402	0.07819520225881849	0.04825869936661309	-0.07139765061013445	0.006648667782814481	-0.11206022497187261	0.003145032603559367	0.06567368525847121	0.1049014958297617	-0.0119904631233603	-0.049416263921433	0.0032734593903119193	0.03911627262099947	0.03928665069687031	0.015091548686760615	0.029872511746275653	-0.06356185361320733	-0.04809543712313394	-0.08581778424923353	0.019973443430918225	0.01579273641751077	-0.014807334202010624	-0.09710226254628855	-0.022639748270121805	0.0036461759674943387	0.09457916765231171	0.028242831058810394	0.017879061046058017	-0.049681432550570045	-0.035320038524354586	-0.018607045618157292	-0.09458687432359125	-0.005819881277468548	-0.039254696246916555	-0.038779687107590416	0.022748039437664104	-0.03636474206773751	-0.020357163665424886	-0.031402114899611096	-0.030919773339638003	0.001851158629473853
First-pass_duration_mean_clinical_original	-0.05388360219018963	0.014102527398746421	-0.0014546428840542872	0.013075474946421849	-0.037050464905032485	0.012013200013320903	0.05042861362159471	-0.004422649609872367	-0.006289993955643602	-0.032391240192576665	-0.05963224404079346	0.04674636899818711	-0.013417592792898732	0.03614041171255672	-0.0032528218579397673	-0.032859511888662714	0.05392572316199708	-0.023207731024355537	-0.031922486471405005	-0.039992794237311315	0.006821473348114401	0.03588835775863857	0.04656432569973341	-0.11101529436950919	-0.008532562613018197	-0.008231101926012806	-0.03966904568819992	0.034328602199504156	-0.09876016185326363	0.009003882988560462	0.06554856377721924	0.06307159836784214	0.008358099399778126	0.047359462481736815	-0.04125640159062099	-0.0042208595339222965	0.02685720168712896	0.06379393361623859	0.007363367692950513	0.06491205863407483	-0.005268764454730751	0.03754555590566135	0.054013155926523386	0.008440741640361512	0.023978209279615508	0.004685518474456181	0.02100684410108269	-0.011458499018519272	-0.016471908725162476	-0.005677959654937088
